DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,Domain
COLOR,#d55e00
COLOR_BRANCHES,1
SHOW_STRIP_LABELS,0
STRIP_LABEL_COLOR,#ffffff
LEGEND_TITLE,Domain
WP_059032136.1@GCF_001485475.2_356_452,#0173b2,Bacteria
HHV19026.1@GCA_012839145.1_225_321,#0173b2,Bacteria
WP_237660598.1@GCF_021991635.1_360_456,#0173b2,Bacteria
JAMNZY010000140.1_3@GCA_023622055.1_356_453,#0173b2,Bacteria
HHW02379.1@GCA_012840135.1_356_452,#0173b2,Bacteria
WP_162991280.1@GCF_003691585.1_356_452,#0173b2,Bacteria
MCR4430321.1@GCA_024655905.1_356_452,#0173b2,Bacteria
HHY04252.1@GCA_012841995.1_225_321,#0173b2,Bacteria
PZN05218.1@GCA_003242255.1_350_446,#0173b2,Bacteria
MCG0276188.1@GCA_021890755.1_350_446,#0173b2,Bacteria
WP_013276959.1@GCF_000144645.1_349_445,#0173b2,Bacteria
WP_066354863.1@GCF_001562425.1_349_445,#0173b2,Bacteria
DGEC01000050.1_4@GCA_002385745.1_492_588,#0173b2,Bacteria
NLP36959.1@GCA_012523945.1_418_514,#0173b2,Bacteria
NLZ92486.1@GCA_012800215.1_404_500,#0173b2,Bacteria
DLMZ01000045.1_52@GCA_002479415.1_359_455,#0173b2,Bacteria
MBS4030404.1@GCA_018335855.1_361_457,#0173b2,Bacteria
DYEY01000026.1_37@GCA_020725465.1_369_465,#0173b2,Bacteria
WP_008517397.1@GCF_000174415.1_416_512,#0173b2,Bacteria
MBS4021158.1@GCA_018335875.1_368_464,#0173b2,Bacteria
MBS4021188.1@GCA_018335875.1_367_463,#0173b2,Bacteria
PWVN01000038.1_4@GCA_003561835.1_427_523,#0173b2,Bacteria
SLHK01000105.1_2@GCA_007136165.1_434_530,#0173b2,Bacteria
NLZ92624.1@GCA_012800215.1_346_442,#0173b2,Bacteria
MCR3923422.1@GCA_024650095.1_356_452,#0173b2,Bacteria
LFSR01000030.1_34@GCA_001513155.1_344_440,#0173b2,Bacteria
DHRK01000017.1_25@GCA_002410325.1_348_444,#0173b2,Bacteria
PKM78712.1@GCA_002840245.1_344_440,#0173b2,Bacteria
NMC27140.1@GCA_012798055.1_335_431,#0173b2,Bacteria
PWPP01000125.1_13@GCA_003558625.1_354_450,#0173b2,Bacteria
MBO8159640.1@GCA_017656155.1_357_453,#0173b2,Bacteria
WP_084728453.1@GCF_900129805.1_359_455,#0173b2,Bacteria
JAEWZB010000066.1_15@GCA_023395515.1_345_441,#0173b2,Bacteria
DIRQ01000032.1_68@GCA_002424365.1_346_442,#0173b2,Bacteria
NLJ72874.1@GCA_012518685.1_348_444,#0173b2,Bacteria
NLL85244.1@GCA_012520725.1_282_378,#0173b2,Bacteria
NLO22284.1@GCA_012522955.1_345_441,#0173b2,Bacteria
JAENZE010000008.1_149@GCA_016841425.1_345_441,#0173b2,Bacteria
JAENYG010000056.1_3@GCA_016841875.1_346_442,#0173b2,Bacteria
JAENZN010000010.1_62@GCA_016841245.1_345_441,#0173b2,Bacteria
MBC7075323.1@GCA_014360155.1_345_441,#0173b2,Bacteria
NLV22305.1@GCA_012729495.1_343_439,#0173b2,Bacteria
LFSQ01000078.1_5@GCA_001512785.1_348_444,#0173b2,Bacteria
MBI5022953.1@GCA_016214465.1_351_447,#0173b2,Bacteria
MBM3205084.1@GCA_016866635.1_111_208,#0173b2,Bacteria
MBP9747313.1@GCA_018061485.1_400_497,#0173b2,Bacteria
CAIXDN010000005.1_4@GCA_903918235.1_181_278,#0173b2,Bacteria
MCC7357472.1@GCA_020850575.1_327_424,#0173b2,Bacteria
TSC56067.1@GCA_007375725.1_327_424,#0173b2,Bacteria
SBBB01000022.1_34@GCA_005239895.1_335_430,#0173b2,Bacteria
WP_097018624.1@GCF_003001995.1_115_219,#0173b2,Bacteria
MBI2483884.1@GCA_016188385.1_329_424,#0173b2,Bacteria
MBI4250084.1@GCA_016206175.1_360_455,#0173b2,Bacteria
MBI4272424.1@GCA_016206145.1_348_443,#0173b2,Bacteria
MBI2482812.1@GCA_016188355.1_329_424,#0173b2,Bacteria
MBN1136242.1@GCA_016926595.1_306_403,#0173b2,Bacteria
OGY84489.1@GCA_001818315.1_365_461,#0173b2,Bacteria
PIW36296.1@GCA_002781785.1_327_423,#0173b2,Bacteria
SBBP01000087.1_2@GCA_005239655.1_336_432,#0173b2,Bacteria
MBI2410901.1@GCA_016182555.1_341_437,#0173b2,Bacteria
WP_138190069.1@GCF_005771635.1_382_478,#0173b2,Bacteria
MBI4127891.1@GCA_016203935.1_331_427,#0173b2,Bacteria
NQV88994.1@GCA_013204395.1_303_398,#0173b2,Bacteria
MCL1919219.1@GCA_009782825.1_419_519,#0173b2,Bacteria
MCL1919221.1@GCA_009782825.1_400_500,#0173b2,Bacteria
KKP92258.1@GCA_000991205.1_371_467,#0173b2,Bacteria
CAINYB010000028.1_2@GCA_903855135.1_365_461,#0173b2,Bacteria
OGY95726.1@GCA_001818495.1_367_463,#0173b2,Bacteria
MBU1202835.1@GCA_018819405.1_305_401,#0173b2,Bacteria
PLX26378.1@GCA_002869235.1_317_413,#0173b2,Bacteria
MBT4447988.1@GCA_018656065.1_205_301,#0173b2,Bacteria
MBT4516942.1@GCA_018656655.1_314_410,#0173b2,Bacteria
MBT4349345.1@GCA_018653315.1_292_388,#0173b2,Bacteria
MBT4850367.1@GCA_018664825.1_327_423,#0173b2,Bacteria
MBT6690954.1@GCA_018669975.1_360_456,#0173b2,Bacteria
MBP9802571.1@GCA_018062885.1_253_351,#0173b2,Bacteria
CAIRBL010000024.1_3@GCA_903876815.1_362_458,#0173b2,Bacteria
MCB9802901.1@GCA_020632415.1_279_376,#0173b2,Bacteria
PIR06699.1@GCA_002787405.1_318_414,#0173b2,Bacteria
PWB38605.1@GCA_003104935.1_396_491,#0173b2,Bacteria
OGY89780.1@GCA_001818365.1_353_450,#0173b2,Bacteria
WFTD01000049.1_4@GCA_015485755.1_352_448,#0173b2,Bacteria
DYGA01000001.1_31@GCA_020724865.1_332_427,#0173b2,Bacteria
MCD4704563.1@GCA_021106915.1_259_355,#0173b2,Bacteria
MCA9382953.1@GCA_020429485.1_302_400,#0173b2,Bacteria
KKR53227.1@GCA_000996245.1_356_451,#0173b2,Bacteria
MBT7007762.1@GCA_018693855.1_356_451,#0173b2,Bacteria
MBT7500421.1@GCA_018674305.1_356_451,#0173b2,Bacteria
MBI5076781.1@GCA_016214755.1_376_471,#0173b2,Bacteria
NQT49556.1@GCA_013202715.1_358_453,#0173b2,Bacteria
PLX21500.1@GCA_002869265.1_348_443,#0173b2,Bacteria
JAGXOH010000002.1_37@GCA_023659985.1_366_461,#0173b2,Bacteria
OGF18820.1@GCA_001777995.1_352_447,#0173b2,Bacteria
PIR92376.1@GCA_002773575.1_303_398,#0173b2,Bacteria
OGF40406.1@GCA_001778285.1_316_412,#0173b2,Bacteria
PIT93477.1@GCA_002778635.1_352_447,#0173b2,Bacteria
MBU4309717.1@GCA_018897195.1_314_410,#0173b2,Bacteria
MCK4539828.1@GCA_023132155.1_278_373,#0173b2,Bacteria
MCK5320379.1@GCA_023140595.1_277_372,#0173b2,Bacteria
MCK5510564.1@GCA_023142915.1_278_373,#0173b2,Bacteria
MBL7058497.1@GCA_016784175.1_336_432,#0173b2,Bacteria
MBI2459724.1@GCA_016188785.1_333_428,#0173b2,Bacteria
MBI4779219.1@GCA_016208065.1_334_429,#0173b2,Bacteria
HBY15365.1@GCA_003514005.1_348_443,#0173b2,Bacteria
NTU98999.1@GCA_013335665.1_311_406,#0173b2,Bacteria
JAJYLD010000004.1_33@GCA_021788015.1_370_465,#0173b2,Bacteria
QIIF01000017.1_2@GCA_003231075.1_322_417,#0173b2,Bacteria
PIU10688.1@GCA_002778965.1_342_437,#0173b2,Bacteria
NMC51391.1@GCA_012797775.1_342_437,#0173b2,Bacteria
NMB48180.1@GCA_012798565.1_336_431,#0173b2,Bacteria
JAKLID010000001.1_23@GCA_022709795.1_337_433,#0173b2,Bacteria
PIW95804.1@GCA_002782365.1_324_419,#0173b2,Bacteria
CAJVWV010000011.1_26@GCA_913009695.1_330_425,#0173b2,Bacteria
PLX26721.1@GCA_002869165.1_107_203,#0173b2,Bacteria
DBEB01000003.1_10@GCA_002293855.1_354_450,#0173b2,Bacteria
DDTV01000037.1_60@GCA_002344425.1_321_417,#0173b2,Bacteria
QQS60555.1@GCA_016699775.1_336_432,#0173b2,Bacteria
PIT96052.1@GCA_002778705.1_340_436,#0173b2,Bacteria
JAKAFD010000004.1_15@GCA_021818075.1_335_431,#0173b2,Bacteria
JAKAEX010000025.1_3@GCA_021819805.1_334_430,#0173b2,Bacteria
CAIMEI010000178.1_2@GCA_903839955.1_380_475,#0173b2,Bacteria
KKT13693.1@GCA_000999715.1_335_432,#0173b2,Bacteria
VFKX01000106.1_18@GCA_009885285.1_313_410,#0173b2,Bacteria
CAIVBF010000103.1_6@GCA_903904095.1_107_205,#0173b2,Bacteria
NLZ74602.1@GCA_012800315.1_241_338,#0173b2,Bacteria
CAIQRY010000068.1_4@GCA_903874345.1_273_368,#0173b2,Bacteria
CAINDR010000044.1_9@GCA_903847415.1_365_460,#0173b2,Bacteria
CAIOGK010000009.1_1@GCA_903857815.1_366_461,#0173b2,Bacteria
CAJAVM010000001.1_90@GCA_903945435.1_330_425,#0173b2,Bacteria
PWHG01000068.1_30@GCA_003554785.1_345_440,#0173b2,Bacteria
MCF7794948.1@GCA_021734135.1_331_426,#0173b2,Bacteria
MCF7820100.1@GCA_021734405.1_292_388,#0173b2,Bacteria
JAEZRQ010000002.1_104@GCA_023444045.1_338_433,#0173b2,Bacteria
OIO06931.1@GCA_001871235.1_358_454,#0173b2,Bacteria
JAKLGM010000001.1_40@GCA_022710685.1_359_455,#0173b2,Bacteria
PKM91142.1@GCA_002840305.1_347_443,#0173b2,Bacteria
MCK9438913.1@GCA_023229115.1_347_443,#0173b2,Bacteria
PIY95268.1@GCA_002785295.1_246_342,#0173b2,Bacteria
MBL7022405.1@GCA_016784445.1_329_425,#0173b2,Bacteria
MBU1036785.1@GCA_018817315.1_325_421,#0173b2,Bacteria
KKT94112.1@GCA_001001205.1_253_349,#0173b2,Bacteria
OGY88924.1@GCA_001818835.1_356_452,#0173b2,Bacteria
MBU1131080.1@GCA_018818425.1_350_446,#0173b2,Bacteria
OJI06401.1@GCA_001889965.1_202_298,#0173b2,Bacteria
MBI1961218.1@GCA_016177305.1_365_461,#0173b2,Bacteria
MBI2050562.1@GCA_016181765.1_365_461,#0173b2,Bacteria
MBI5465714.1@GCA_016217875.1_298_394,#0173b2,Bacteria
MBU1039048.1@GCA_018817715.1_306_402,#0173b2,Bacteria
MBT4071452.1@GCA_018650085.1_362_459,#0173b2,Bacteria
MBU1721302.1@GCA_018823045.1_360_457,#0173b2,Bacteria
MBU1895857.1@GCA_018824545.1_353_450,#0173b2,Bacteria
DYFM01000002.1_12@GCA_020725175.1_360_457,#0173b2,Bacteria
DCGT01000040.1_10@GCA_002315315.1_477_574,#0173b2,Bacteria
MBR2671345.1@GCA_017512745.1_466_563,#0173b2,Bacteria
CALXAK010000002.1_4@GCA_944386255.1_482_579,#0173b2,Bacteria
NLJ34179.1@GCA_012518435.1_365_461,#0173b2,Bacteria
NLP18958.1@GCA_012523785.1_330_426,#0173b2,Bacteria
HHW91069.1@GCA_012841005.1_324_420,#0173b2,Bacteria
HHY36732.1@GCA_012842325.1_363_459,#0173b2,Bacteria
DYGY01000015.1_26@GCA_020724425.1_361_457,#0173b2,Bacteria
HHV71257.1@GCA_012840065.1_351_447,#0173b2,Bacteria
DCHG01000070.1_14@GCA_002315595.1_458_554,#0173b2,Bacteria
KKS43063.1@GCA_000998275.1_280_378,#0173b2,Bacteria
OGD83105.1@GCA_001776275.1_282_380,#0173b2,Bacteria
OGD82674.1@GCA_001774685.1_284_382,#0173b2,Bacteria
WP_256375689.1@GCF_009936135.1_148_246,#0173b2,Bacteria
DCTW01000006.1_17@GCA_002329465.1_266_364,#0173b2,Bacteria
CP055307.1_21@GCA_013374835.1_266_364,#0173b2,Bacteria
PIP51973.1@GCA_002772455.1_263_361,#0173b2,Bacteria
DBQK01000006.1_7@GCA_002305195.1_311_409,#0173b2,Bacteria
WFTH01000028.1_2@GCA_015485595.1_271_368,#0173b2,Bacteria
MCB9801873.1@GCA_020632235.1_142_239,#0173b2,Bacteria
OGE03060.1@GCA_001776545.1_265_363,#0173b2,Bacteria
MBI2326757.1@GCA_016183325.1_265_363,#0173b2,Bacteria
MBI3342373.1@GCA_016195765.1_266_364,#0173b2,Bacteria
OGD08426.1@GCA_001773775.1_261_359,#0173b2,Bacteria
MCL4353629.1@GCA_023379465.1_266_366,#0173b2,Bacteria
MCH8821661.1@GCA_022574495.1_314_411,#0173b2,Bacteria
OQA46544.1@GCA_002068935.1_267_364,#0173b2,Bacteria
TEU16564.1@GCA_004377365.1_242_339,#0173b2,Bacteria
JAJRXB010000136.1_2@GCA_024276515.1_243_340,#0173b2,Bacteria
JAHELX010000294.1_4@GCA_024643945.1_244_341,#0173b2,Bacteria
MCP4168621.1@GCA_024224665.1_191_288,#0173b2,Bacteria
MSQ10704.1@GCA_009692935.1_200_298,#0173b2,Bacteria
MSQ26983.1@GCA_009692945.1_287_384,#0173b2,Bacteria
MBI2887982.1@GCA_016190485.1_183_280,#0173b2,Bacteria
CALVFL010000009.1_38@GCA_944326825.1_397_497,#0173b2,Bacteria
DHFK01000051.1_16@GCA_002400365.1_269_366,#0173b2,Bacteria
CAIKBD010000374.1_11@GCA_903825565.1_265_362,#0173b2,Bacteria
MBI5032640.1@GCA_016215025.1_272_369,#0173b2,Bacteria
MBI5301678.1@GCA_016219275.1_265_362,#0173b2,Bacteria
DYLA01000156.1_4@GCA_020722265.1_264_361,#0173b2,Bacteria
RME98595.1@GCA_003695455.1_290_387,#0173b2,Bacteria
MBN1220642.1@GCA_016926805.1_280_377,#0173b2,Bacteria
MBN1994552.1@GCA_016931895.1_256_353,#0173b2,Bacteria
BOKF01000003.1_228@GCA_016860845.1_283_380,#0173b2,Bacteria
MCL4294374.1@GCA_023382535.1_283_380,#0173b2,Bacteria
MCL4302056.1@GCA_023382535.1_296_393,#0173b2,Bacteria
MCL4299643.1@GCA_023382535.1_298_395,#0173b2,Bacteria
JAJRXB010000199.1_4@GCA_024276515.1_298_395,#0173b2,Bacteria
JAHELX010000042.1_5@GCA_024643945.1_302_399,#0173b2,Bacteria
JAJRUC010000220.1_4@GCA_024278015.1_268_365,#0173b2,Bacteria
MBN1888163.1@GCA_016931085.1_274_370,#0173b2,Bacteria
DYEI01000232.1_4@GCA_020725765.1_281_378,#0173b2,Bacteria
NLT74448.1@GCA_012719135.1_257_353,#0173b2,Bacteria
NLX43767.1@GCA_012728955.1_294_390,#0173b2,Bacteria
MTI93923.1@GCA_009711825.1_344_447,#0173b2,Bacteria
GBD20291.1@GCA_002898255.1_473_571,#0173b2,Bacteria
WP_015922881.1@GCF_000021685.1_439_537,#0173b2,Bacteria
GBD18281.1@GCA_002898975.1_458_556,#0173b2,Bacteria
JADBJL010000044.1_42@GCA_014874455.1_318_416,#0173b2,Bacteria
TVR75993.1@GCA_007695115.1_530_627,#0173b2,Bacteria
SLFF01000106.1_8@GCA_007124395.1_551_648,#0173b2,Bacteria
SKTL01000196.1_2@GCA_007122555.1_471_568,#0173b2,Bacteria
SKKR01000418.1_1@GCA_007123655.1_455_552,#0173b2,Bacteria
SKQX01000112.1_1@GCA_007118795.1_122_218,#0173b2,Bacteria
SKLM01000291.1_2@GCA_007123205.1_264_360,#0173b2,Bacteria
MBN1180153.1@GCA_016926575.1_293_390,#0173b2,Bacteria
MBN1954773.1@GCA_016931695.1_286_383,#0173b2,Bacteria
MCL4505664.1@GCA_023382055.1_279_382,#0173b2,Bacteria
CAIXPS010000381.1_33@GCA_903921365.1_282_385,#0173b2,Bacteria
NLG73576.1@GCA_012516075.1_316_413,#0173b2,Bacteria
MBI5934228.1@GCA_016234485.1_297_394,#0173b2,Bacteria
MBP8997992.1@GCA_018056725.1_301_399,#0173b2,Bacteria
CAIQIV010000770.1_2@GCA_903871905.1_268_365,#0173b2,Bacteria
MCL2579292.1@GCA_009784625.1_432_529,#0173b2,Bacteria
PWH12310.1@GCA_003130845.1_240_338,#0173b2,Bacteria
JAJYLG010000002.1_93@GCA_021787985.1_259_360,#0173b2,Bacteria
MCL2089470.1@GCA_009777275.1_502_598,#0173b2,Bacteria
CALXBH010000012.1_20@GCA_944386475.1_490_586,#0173b2,Bacteria
WP_069987663.1@GCF_900095865.1_479_575,#0173b2,Bacteria
WP_112144231.1@GCF_003287455.1_520_621,#0173b2,Bacteria
WP_005931024.1@GCF_010509575.1_519_620,#0173b2,Bacteria
WP_227619123.1@GCF_020687245.1_521_622,#0173b2,Bacteria
CAAGEZ010000034.1_9@GCA_900768995.1_493_591,#0173b2,Bacteria
CAMBJF010000069.1_1@GCA_945867875.1_493_591,#0173b2,Bacteria
DIOR01000021.1_44@GCA_002423965.1_343_441,#0173b2,Bacteria
NLY32074.1@GCA_012727415.1_343_440,#0173b2,Bacteria
MTI94285.1@GCA_009711825.1_350_448,#0173b2,Bacteria
MTI93922.1@GCA_009711825.1_352_449,#0173b2,Bacteria
MBE7042268.1@GCA_015068925.1_51_147,#0173b2,Bacteria
DCHC01000038.1_20@GCA_002314755.1_545_642,#0173b2,Bacteria
CAKTAM010000040.1_9@GCA_934527255.1_564_661,#0173b2,Bacteria
MBQ8610781.1@GCA_017472965.1_551_648,#0173b2,Bacteria
JAEWRN010000018.1_88@GCA_023460035.1_454_551,#0173b2,Bacteria
WP_186886676.1@GCF_014287275.1_452_549,#0173b2,Bacteria
CAKSZX010000003.1_37@GCA_934526065.1_486_582,#0173b2,Bacteria
MBQ9844848.1@GCA_017435045.1_487_584,#0173b2,Bacteria
MBR2028295.1@GCA_017505635.1_484_581,#0173b2,Bacteria
JAHHUE010000016.1_17@GCA_020024155.1_486_583,#0173b2,Bacteria
JAHHUD010000017.1_5@GCA_020024185.1_486_583,#0173b2,Bacteria
CAKOSO010000002.1_30@GCA_934102355.1_391_488,#0173b2,Bacteria
WP_255766967.1@GCF_020618475.1_14_112,#de8f05,Archaea
WP_231184600.1@GCF_021083305.1_56_152,#de8f05,Archaea
NTW72783.1@GCA_013335935.1_387_483,#0173b2,Bacteria
WP_195683743.1@GCF_015594845.1_379_475,#0173b2,Bacteria
WP_207300228.1@GCF_017352215.1_379_474,#0173b2,Bacteria
MBP3480663.1@GCA_017937065.1_456_554,#0173b2,Bacteria
MBQ9969323.1@GCA_017439985.1_474_570,#0173b2,Bacteria
URFD01000052.1_9@GCA_900547015.1_457_552,#0173b2,Bacteria
CAJJZS010000007.1_27@GCA_905197685.1_454_550,#0173b2,Bacteria
HIX64953.1@GCA_019114825.1_546_644,#0173b2,Bacteria
CAJFPF010000076.1_19@GCA_904398655.1_555_653,#0173b2,Bacteria
HAB01148.1@GCA_003445125.1_473_571,#0173b2,Bacteria
UQCF01000001.1_128@GCA_900539465.1_520_621,#0173b2,Bacteria
UQUZ01000014.1_5@GCA_900544375.1_558_659,#0173b2,Bacteria
URQB01000002.1_168@GCA_900549825.1_546_647,#0173b2,Bacteria
URQB01000002.1_196@GCA_900549825.1_546_647,#0173b2,Bacteria
USBP01000032.1_6@GCA_900552985.1_547_648,#0173b2,Bacteria
WP_157572895.1@GCF_000283335.1_59_156,#de8f05,Archaea
WP_049971528.1@GCF_000710615.1_55_151,#de8f05,Archaea
WP_076427578.1@GCF_900156425.1_55_151,#de8f05,Archaea
MBQ6553354.1@GCA_017438525.1_498_595,#0173b2,Bacteria
MBO4584070.1@GCA_017616855.1_489_586,#0173b2,Bacteria
MBO4934612.1@GCA_017620395.1_500_597,#0173b2,Bacteria
DHSM01000022.1_128@GCA_002408465.1_343_439,#0173b2,Bacteria
DIOR01000017.1_123@GCA_002423965.1_345_441,#0173b2,Bacteria
NLY31629.1@GCA_012727415.1_345_441,#0173b2,Bacteria
CAKOLT010000004.1_31@GCA_934096315.1_18_127,#0173b2,Bacteria
NLO87537.1@GCA_012523545.1_322_418,#0173b2,Bacteria
PWLI01000129.1_7@GCA_003559415.1_348_446,#0173b2,Bacteria
PWLI01000011.1_35@GCA_003559415.1_348_448,#0173b2,Bacteria
MBR4949443.1@GCA_017554835.1_432_529,#0173b2,Bacteria
CAKTDK010000009.1_24@GCA_934541205.1_444_541,#0173b2,Bacteria
HIR47702.1@GCA_018712435.1_453_551,#0173b2,Bacteria
WP_087241767.1@GCF_002160025.1_453_551,#0173b2,Bacteria
CAKNKY010000012.1_20@GCA_930987725.1_446_544,#0173b2,Bacteria
CALWIH010000057.1_4@GCA_944380675.1_453_551,#0173b2,Bacteria
CALWRP010000187.1_11@GCA_944383955.1_453_551,#0173b2,Bacteria
HIU31649.1@GCA_018715025.1_438_536,#0173b2,Bacteria
CALWJA010000095.1_19@GCA_944380875.1_466_564,#0173b2,Bacteria
MBE6760100.1@GCA_015065795.1_474_573,#0173b2,Bacteria
MBP3415117.1@GCA_017936365.1_517_616,#0173b2,Bacteria
MBQ2896927.1@GCA_017409875.1_385_481,#0173b2,Bacteria
MBO5099339.1@GCA_017622395.1_386_482,#0173b2,Bacteria
MBO5454573.1@GCA_017626145.1_370_466,#0173b2,Bacteria
NLW91398.1@GCA_012729835.1_346_442,#0173b2,Bacteria
MBQ3076685.1@GCA_017396965.1_639_735,#0173b2,Bacteria
HIU71781.1@GCA_018714125.1_672_768,#0173b2,Bacteria
JAEZJZ010000033.1_14@GCA_023436245.1_373_469,#0173b2,Bacteria
CAAENE010000177.1_5@GCA_900757255.1_464_560,#0173b2,Bacteria
KAF0193805.1@GCA_009773495.1_186_282,#0173b2,Bacteria
WP_212697281.1@GCF_018141445.1_353_449,#0173b2,Bacteria
WP_243116368.1@GCF_004364155.1_174_270,#0173b2,Bacteria
JAEZJZ010000072.1_3@GCA_023436245.1_220_316,#0173b2,Bacteria
JAJXUE010000001.1_157@GCA_021783135.1_168_264,#0173b2,Bacteria
JAJYNB010000289.1_1@GCA_021786555.1_166_262,#0173b2,Bacteria
NLA05207.1@GCA_012510305.1_189_285,#0173b2,Bacteria
NLA10931.1@GCA_012510325.1_188_284,#0173b2,Bacteria
NMD41693.1@GCA_012797095.1_157_253,#0173b2,Bacteria
NMD32844.1@GCA_012797175.1_190_286,#0173b2,Bacteria
JAGUZX010000111.1_11@GCA_020060545.1_192_288,#0173b2,Bacteria
WP_195158539.1@GCF_014931565.1_164_260,#0173b2,Bacteria
CALXRV010000002.1_7@GCA_944390945.1_171_268,#0173b2,Bacteria
DLMZ01000045.1_90@GCA_002479415.1_208_304,#0173b2,Bacteria
MBS4030345.1@GCA_018335855.1_224_320,#0173b2,Bacteria
WP_008516609.1@GCF_000174415.1_225_321,#0173b2,Bacteria
MBT9140061.1@GCA_018725345.1_213_309,#0173b2,Bacteria
NLN53867.1@GCA_012522335.1_212_308,#0173b2,Bacteria
HBR29319.1@GCA_003511465.1_182_277,#0173b2,Bacteria
NLX92128.1@GCA_012728375.1_221_317,#0173b2,Bacteria
DYEO01000008.1_69@GCA_020725665.1_240_336,#0173b2,Bacteria
NLW16760.1@GCA_012727835.1_72_168,#0173b2,Bacteria
DYFB01000003.1_14@GCA_020725405.1_291_387,#0173b2,Bacteria
WP_091349913.1@GCF_900111575.1_221_320,#0173b2,Bacteria
WP_072906352.1@GCF_900142275.1_222_321,#0173b2,Bacteria
DLGF01000006.1_59@GCA_002482545.1_180_276,#0173b2,Bacteria
GCE34867.1@GCA_003990955.1_193_289,#0173b2,Bacteria
WP_110953644.1@GCF_900086705.1_193_289,#0173b2,Bacteria
URQW01000038.1_4@GCA_900550105.1_135_231,#0173b2,Bacteria
MBP2634328.1@GCA_017889705.1_192_288,#0173b2,Bacteria
WP_021168594.1@GCF_000445445.1_193_289,#0173b2,Bacteria
WP_145095226.1@GCF_007830295.1_193_289,#0173b2,Bacteria
WP_094605276.1@GCF_002257705.1_193_289,#0173b2,Bacteria
WP_245692643.1@GCF_900101845.1_189_285,#0173b2,Bacteria
JAHDOI010000031.1_35@GCA_018434945.1_180_276,#0173b2,Bacteria
JALHDI010000058.1_8@GCA_022839045.1_188_284,#0173b2,Bacteria
KUK32135.1@GCA_001508855.1_194_290,#0173b2,Bacteria
MBL8263404.1@GCA_016789405.1_344_451,#0173b2,Bacteria
JAHDBR010000026.1_26@GCA_020630295.1_157_253,#0173b2,Bacteria
WP_061213072.1@GCF_001570625.1_182_278,#0173b2,Bacteria
NLT20040.1@GCA_012718855.1_181_277,#0173b2,Bacteria
NLU49064.1@GCA_012719535.1_182_278,#0173b2,Bacteria
WP_052729518.1@GCF_000983115.1_181_277,#0173b2,Bacteria
JAKJCH010000008.1_9@GCA_022706565.1_184_280,#0173b2,Bacteria
DBRE01000065.1_24@GCA_002305535.1_183_279,#0173b2,Bacteria
NLJ72039.1@GCA_012518685.1_186_282,#0173b2,Bacteria
JAEWZB010000019.1_20@GCA_023395515.1_186_282,#0173b2,Bacteria
WP_156204462.1@GCF_009734445.1_189_285,#0173b2,Bacteria
NLL85195.1@GCA_012520725.1_162_258,#0173b2,Bacteria
DIRQ01000032.1_118@GCA_002424365.1_182_278,#0173b2,Bacteria
HHV16626.1@GCA_012839665.1_181_277,#0173b2,Bacteria
NLX03321.1@GCA_012729715.1_159_255,#0173b2,Bacteria
DHRK01000017.1_67@GCA_002410325.1_182_278,#0173b2,Bacteria
NLW91833.1@GCA_012729835.1_171_267,#0173b2,Bacteria
WP_083453843.1@GCF_001311885.1_187_283,#0173b2,Bacteria
CALXSZ010000083.1_3@GCA_944391275.1_181_277,#0173b2,Bacteria
WP_151618836.1@GCF_008933955.1_212_308,#0173b2,Bacteria
LFTQ01000215.1_13@GCA_001513545.1_180_276,#0173b2,Bacteria
HHW28228.1@GCA_012840405.1_180_276,#0173b2,Bacteria
DIQC01000012.1_23@GCA_002426495.1_189_285,#0173b2,Bacteria
HHV34053.1@GCA_012839645.1_176_272,#0173b2,Bacteria
WP_052835290.1@GCF_000946815.1_181_277,#0173b2,Bacteria
NPV90738.1@GCA_013178275.1_191_287,#0173b2,Bacteria
PWUB01000320.1_7@GCA_003563755.1_214_310,#0173b2,Bacteria
NMA54356.1@GCA_012799605.1_162_258,#0173b2,Bacteria
HHT71839.1@GCA_012837285.1_163_259,#0173b2,Bacteria
MCF8022535.1@GCA_021736985.1_182_278,#0173b2,Bacteria
JAENZP010000006.1_95@GCA_016841205.1_196_292,#0173b2,Bacteria
JAENYQ010000096.1_12@GCA_016841675.1_206_302,#0173b2,Bacteria
CAJYBN010000275.1_3@GCA_913064925.1_129_225,#0173b2,Bacteria
