target_name,accession,query_name,accession_query,full_evalue,full_score,full_bias,dom_evalue,dom_score,dom_bias,exp,reg,clu,ov,env,dom,rep,inc
NHW44685.1@GCA_011605835.1,GCA_011605835.1,newDdlB,-,6.899999999999999e-49,179.3,0.0,8.099999999999999e-49,179.1,0.0,1.0,1,0,0,1,1,1,1
MBS7615141.1@GCA_018397055.1,GCA_018397055.1,newDdlB,-,7.6e-49,179.2,0.0,1e-48,178.7,0.0,1.2,1,0,0,1,1,1,1
ODS37081.1@GCA_001723855.1,GCA_001723855.1,newDdlB,-,8.7e-49,179.0,0.0,1.9e-48,177.9,0.0,1.4,2,0,0,2,2,1,1
JAEORX010000037.1_11@GCA_016840685.1,GCA_016840685.1,newDdlB,-,1.1e-48,178.6,0.0,1.4e-48,178.3,0.0,1.0,1,0,0,1,1,1,1
LUYE01000034.1_10@GCA_001602645.1,GCA_001602645.1,newDdlB,-,1.3000000000000001e-48,178.4,0.0,1.8e-48,177.9,0.0,1.1,1,0,0,1,1,1,1
JAEOSA010000243.1_2@GCA_016840595.1,GCA_016840595.1,newDdlB,-,1.3000000000000001e-48,178.4,0.0,1.8e-48,178.0,0.0,1.0,1,0,0,1,1,1,1
NWG09759.1@GCA_013388925.1,GCA_013388925.1,newDdlB,-,1.9e-48,177.9,0.0,2.4e-48,177.5,0.0,1.0,1,0,0,1,1,1,1
MBI2936620.1@GCA_016190055.1,GCA_016190055.1,newDdlB,-,2.3e-48,177.6,0.0,2.8e-48,177.3,0.0,1.0,1,0,0,1,1,1,1
WP_014586562.1@GCF_000235565.1,GCF_000235565.1,newDdlB,-,2.3e-48,177.6,0.0,3e-48,177.2,0.0,1.1,1,0,0,1,1,1,1
PKK85528.1@GCA_002838935.1,GCA_002838935.1,newDdlB,-,2.5000000000000002e-48,177.5,0.0,3.3e-48,177.1,0.0,1.1,1,0,0,1,1,1,1
MBS7642333.1@GCA_018396535.1,GCA_018396535.1,newDdlB,-,3e-48,177.2,0.0,3.7000000000000004e-48,176.9,0.0,1.0,1,0,0,1,1,1,1
MQY54439.1@GCA_009618475.1,GCA_009618475.1,newDdlB,-,4.3e-48,176.7,0.0,3.7e-47,173.6,0.0,1.9,1,1,0,1,1,1,1
DAXT01000021.1_74@GCA_002506535.1,GCA_002506535.1,newDdlB,-,5.4e-48,176.4,0.0,6.8e-48,176.0,0.0,1.1,1,0,0,1,1,1,1
MBS7615130.1@GCA_018397055.1,GCA_018397055.1,newDdlB,-,5.5e-48,176.3,0.0,7.5e-48,175.9,0.0,1.0,1,0,0,1,1,1,1
MBN2458986.1@GCA_016935175.1,GCA_016935175.1,newDdlB,-,5.6e-48,176.3,0.1,7.3e-48,175.9,0.1,1.0,1,0,0,1,1,1,1
MBN1539125.1@GCA_016929175.1,GCA_016929175.1,newDdlB,-,5.7e-48,176.3,0.0,8.400000000000001e-48,175.7,0.0,1.1,1,0,0,1,1,1,1
TFG19393.1@GCA_004524545.1,GCA_004524545.1,newDdlB,-,5.8e-48,176.2,0.0,8.400000000000001e-48,175.7,0.0,1.1,1,0,0,1,1,1,1
JAEOUN010000055.1_58@GCA_016839245.1,GCA_016839245.1,newDdlB,-,6e-48,176.2,0.0,7.2e-48,176.0,0.0,1.1,1,0,0,1,1,1,1
JAKAKR010000007.1_43@GCA_021813435.1,GCA_021813435.1,newDdlB,-,7.8e-48,175.8,0.0,1.0999999999999999e-47,175.4,0.0,1.1,1,0,0,1,1,1,1
MBW2980606.1@GCA_019322485.1,GCA_019322485.1,newDdlB,-,8e-48,175.8,0.0,1.0999999999999999e-47,175.3,0.0,1.1,1,0,0,1,1,1,1
MBL7117866.1@GCA_016782355.1,GCA_016782355.1,newDdlB,-,9.700000000000001e-48,175.5,0.0,1e-46,172.2,0.0,1.9,1,1,0,1,1,1,1
MBN2458985.1@GCA_016935175.1,GCA_016935175.1,newDdlB,-,1.4e-47,175.0,0.0,4.5e-47,173.3,0.0,1.7,2,0,0,2,2,1,1
HIH88034.1@GCA_013329615.1,GCA_013329615.1,newDdlB,-,1.6e-47,174.8,0.0,2.1999999999999997e-47,174.4,0.0,1.1,1,0,0,1,1,1,1
MBD3171741.1@GCA_014729945.1,GCA_014729945.1,newDdlB,-,2.0999999999999998e-47,174.4,0.0,2.9e-47,174.0,0.0,1.2,1,0,0,1,1,1,1
UCC27427.1@GCA_020344715.1,GCA_020344715.1,newDdlB,-,4e-47,173.5,0.0,5.3e-47,173.1,0.0,1.0,1,0,0,1,1,1,1
MBU5689380.1@GCA_018920345.1,GCA_018920345.1,newDdlB,-,4.1e-47,173.5,0.0,8.799999999999999e-47,172.4,0.0,1.4,1,1,0,1,1,1,1
MBN1682115.1@GCA_016930055.1,GCA_016930055.1,newDdlB,-,4.1e-47,173.5,1.3,6.2e-32,123.6,0.0,3.3,2,2,0,2,2,2,2
MBN1540361.1@GCA_016929175.1,GCA_016929175.1,newDdlB,-,4.3e-47,173.4,0.0,5.8e-47,173.0,0.0,1.1,1,0,0,1,1,1,1
MBN2052462.1@GCA_016932315.1,GCA_016932315.1,newDdlB,-,4.8999999999999995e-47,173.2,0.1,7e-47,172.7,0.1,1.2,1,0,0,1,1,1,1
MBW2975468.1@GCA_019323195.1,GCA_019323195.1,newDdlB,-,8.2e-47,172.5,0.0,1.1e-46,172.1,0.0,1.0,1,0,0,1,1,1,1
MBN1540362.1@GCA_016929175.1,GCA_016929175.1,newDdlB,-,8.3e-47,172.5,0.0,1.7e-46,171.5,0.0,1.4,1,0,0,1,1,1,1
MBS7637814.1@GCA_018396515.1,GCA_018396515.1,newDdlB,-,9.099999999999999e-47,172.3,0.0,1.2999999999999999e-46,171.9,0.0,1.2,1,0,0,1,1,1,1
MBN1501969.1@GCA_016928835.1,GCA_016928835.1,newDdlB,-,9.7e-47,172.2,0.1,1.1999999999999999e-46,171.9,0.1,1.0,1,0,0,1,1,1,1
JAGVOV010000088.1_2@GCA_020052545.1,GCA_020052545.1,newDdlB,-,1.1e-46,172.0,0.0,1.5e-46,171.6,0.0,1.1,1,0,0,1,1,1,1
MBS7631053.1@GCA_018396695.1,GCA_018396695.1,newDdlB,-,1.2999999999999999e-46,171.8,0.0,1.9e-46,171.3,0.0,1.1,1,0,0,1,1,1,1
JAGVOD010000016.1_21@GCA_020052935.1,GCA_020052935.1,newDdlB,-,1.5e-46,171.6,0.0,2.1e-46,171.1,0.0,1.1,1,0,0,1,1,1,1
NTV23061.1@GCA_013335235.1,GCA_013335235.1,newDdlB,-,1.9e-46,171.3,0.0,2.2e-46,171.1,0.0,1.0,1,0,0,1,1,1,1
TKJ26915.1@GCA_005222975.1,GCA_005222975.1,newDdlB,-,3.2e-46,170.5,0.0,5.1999999999999996e-46,169.9,0.0,1.3,1,1,0,1,1,1,1
DAHG01000001.1_12@GCA_002495885.1,GCA_002495885.1,newDdlB,-,6.1999999999999994e-46,169.6,0.0,1.0000000000000001e-45,168.9,0.0,1.2,1,0,0,1,1,1,1
MBN2142560.1@GCA_016933095.1,GCA_016933095.1,newDdlB,-,7e-46,169.4,0.0,1.9e-45,168.0,0.0,1.6,2,0,0,2,2,1,1
JAGVOD010000016.1_20@GCA_020052935.1,GCA_020052935.1,newDdlB,-,8.8e-46,169.1,0.0,1.2e-45,168.7,0.0,1.1,1,0,0,1,1,1,1
JAHLWS010000069.1_44@GCA_019057795.1,GCA_019057795.1,newDdlB,-,9.099999999999999e-46,169.0,0.0,1.5e-45,168.3,0.0,1.3,1,1,0,1,1,1,1
MCJ2513903.1@GCA_022848765.1,GCA_022848765.1,newDdlB,-,9.4e-46,169.0,0.0,1.7e-45,168.2,0.0,1.3,1,1,0,1,1,1,1
JABCSY010000092.1_2@GCA_018238625.1,GCA_018238625.1,newDdlB,-,9.599999999999999e-46,169.0,0.0,1.6e-45,168.3,0.0,1.3,1,1,0,1,1,1,1
OGD59270.1@GCA_001774245.1,GCA_001774245.1,newDdlB,-,1.4e-45,168.4,0.0,1.9e-45,168.0,0.0,1.1,1,0,0,1,1,1,1
MCS7116175.1@GCA_025058425.1,GCA_025058425.1,newDdlB,-,1.6e-45,168.2,0.0,2.1e-45,167.9,0.0,1.0,1,0,0,1,1,1,1
MBW2993731.1@GCA_019322545.1,GCA_019322545.1,newDdlB,-,3.8e-45,167.0,0.0,5.3000000000000003e-45,166.5,0.0,1.1,1,0,0,1,1,1,1
MBN2458987.1@GCA_016935175.1,GCA_016935175.1,newDdlB,-,3.9e-45,167.0,0.0,5.7e-45,166.4,0.0,1.2,1,0,0,1,1,1,1
CAMAVK010000002.1_132@GCA_945861715.1,GCA_945861715.1,newDdlB,-,5.1e-45,166.6,0.0,6.6e-45,166.2,0.0,1.1,1,0,0,1,1,1,1
MBN2567553.1@GCA_016935985.1,GCA_016935985.1,newDdlB,-,2.1000000000000003e-44,164.6,0.0,2.9e-44,164.1,0.0,1.0,1,0,0,1,1,1,1
MCS7135052.1@GCA_025058005.1,GCA_025058005.1,newDdlB,-,2.3e-44,164.4,0.0,5.999999999999999e-44,163.1,0.0,1.6,1,1,0,1,1,1,1
MBM3291519.1@GCA_016867505.1,GCA_016867505.1,newDdlB,-,2.7000000000000004e-44,164.2,0.0,3.4e-44,163.9,0.0,1.1,1,0,0,1,1,1,1
MBS7645682.1@GCA_018396725.1,GCA_018396725.1,newDdlB,-,5.200000000000001e-44,163.3,0.0,7.8e-44,162.7,0.0,1.2,1,0,0,1,1,1,1
MBW3583372.1@GCA_019347805.1,GCA_019347805.1,newDdlB,-,5.8e-44,163.1,0.0,7.5e-44,162.8,0.0,1.0,1,0,0,1,1,1,1
WP_091689818.1@GCF_900111645.1,GCF_900111645.1,newDdlB,-,1.1e-43,162.2,1.3,4.699999999999999e-43,160.1,0.2,2.0,2,0,0,2,2,1,1
MBU1031260.1@GCA_018817005.1,GCA_018817005.1,newDdlB,-,1.9e-43,161.5,0.0,2.3999999999999998e-43,161.1,0.0,1.1,1,0,0,1,1,1,1
MCM2325132.1@GCA_023701075.1,GCA_023701075.1,newDdlB,-,2e-43,161.4,0.0,2.5999999999999996e-43,161.0,0.0,1.1,1,0,0,1,1,1,1
DAEG01000008.1_13@GCA_002495235.1,GCA_002495235.1,newDdlB,-,3.4999999999999996e-43,160.5,0.0,4.3e-43,160.2,0.0,1.0,1,0,0,1,1,1,1
NTV23060.1@GCA_013335235.1,GCA_013335235.1,newDdlB,-,3.4999999999999996e-43,160.5,0.0,4.7999999999999996e-43,160.1,0.0,1.0,1,0,0,1,1,1,1
MCD4806714.1@GCA_021108185.1,GCA_021108185.1,newDdlB,-,5.4e-43,159.9,1.2,2.3e-42,157.9,0.2,2.0,2,0,0,2,2,1,1
MCR3883967.1@GCA_024649985.1,GCA_024649985.1,newDdlB,-,1.6e-42,158.4,0.0,2.1e-42,158.0,0.0,1.1,1,0,0,1,1,1,1
MCK4609994.1@GCA_023132955.1,GCA_023132955.1,newDdlB,-,1.6e-42,158.4,0.0,2.4e-42,157.8,0.0,1.2,1,0,0,1,1,1,1
JAHLWR010000014.1_88@GCA_019057815.1,GCA_019057815.1,newDdlB,-,1.7e-42,158.3,0.0,2.6e-42,157.7,0.0,1.2,1,0,0,1,1,1,1
JAGXOS010000082.1_6@GCA_023659775.1,GCA_023659775.1,newDdlB,-,1.7e-42,158.3,0.0,2.7e-42,157.6,0.0,1.2,1,0,0,1,1,1,1
CUR51362.1@GCA_900065925.1,GCA_900065925.1,newDdlB,-,1.9e-42,158.2,0.0,2.3e-42,157.8,0.0,1.0,1,0,0,1,1,1,1
MBL7080561.1@GCA_016783485.1,GCA_016783485.1,newDdlB,-,1.9e-42,158.1,0.0,2.8e-42,157.6,0.0,1.1,1,0,0,1,1,1,1
MBL7054329.1@GCA_016784195.1,GCA_016784195.1,newDdlB,-,1.9999999999999998e-42,158.1,0.5,2.8e-42,157.6,0.5,1.1,1,0,0,1,1,1,1
BPTO01000011.1_26@GCA_023705985.1,GCA_023705985.1,newDdlB,-,3.2e-42,157.4,0.0,4.8e-42,156.8,0.0,1.2,1,0,0,1,1,1,1
WP_014586561.1@GCF_000235565.1,GCF_000235565.1,newDdlB,-,3.3e-42,157.4,0.0,4.6e-42,156.9,0.0,1.1,1,0,0,1,1,1,1
MBL7167080.1@GCA_016783455.1,GCA_016783455.1,newDdlB,-,8.6e-42,156.0,0.0,1.7e-41,155.0,0.0,1.3,1,1,0,1,1,1,1
MCL7401640.1@GCA_023539395.1,GCA_023539395.1,newDdlB,-,1.1999999999999999e-41,155.6,0.0,2.5e-41,154.5,0.0,1.5,1,0,0,1,1,1,1
UEC43544.1@GCA_020844795.1,GCA_020844795.1,newDdlB,-,1.5999999999999998e-41,155.1,0.0,2.2e-41,154.6,0.0,1.1,1,0,0,1,1,1,1
DXJF01000119.1_7@GCA_019057375.1,GCA_019057375.1,newDdlB,-,1.7e-41,155.0,0.0,2.6e-41,154.4,0.0,1.2,1,0,0,1,1,1,1
KUK44626.1@GCA_001509375.1,GCA_001509375.1,newDdlB,-,1.7e-41,155.0,0.0,2.3999999999999997e-41,154.5,0.0,1.1,1,0,0,1,1,1,1
MBW2990911.1@GCA_019322375.1,GCA_019322375.1,newDdlB,-,1.9e-41,154.9,0.0,2.5e-41,154.5,0.0,1.1,1,0,0,1,1,1,1
JAEOUK010000347.1_3@GCA_016839385.1,GCA_016839385.1,newDdlB,-,3.1999999999999996e-41,154.1,0.0,4.4e-41,153.6,0.0,1.1,1,0,0,1,1,1,1
BPTM01000165.1_2@GCA_023705945.1,GCA_023705945.1,newDdlB,-,3.5e-41,154.0,0.0,5.3e-41,153.4,0.0,1.2,1,0,0,1,1,1,1
JAGDWP010000027.1_17@GCA_023269855.1,GCA_023269855.1,newDdlB,-,4.6e-41,153.6,0.0,7.9e-41,152.8,0.0,1.4,1,0,0,1,1,1,1
TFG27128.1@GCA_004524515.1,GCA_004524515.1,newDdlB,-,4.9e-41,153.5,0.0,7.1e-41,153.0,0.0,1.2,1,0,0,1,1,1,1
MBN2567555.1@GCA_016935985.1,GCA_016935985.1,newDdlB,-,5.8e-41,153.3,0.0,7.6e-41,152.9,0.0,1.1,1,0,0,1,1,1,1
DAQG01000075.1_30@GCA_002502785.1,GCA_002502785.1,newDdlB,-,7.2e-41,152.9,0.0,8.8e-41,152.7,0.0,1.1,1,0,0,1,1,1,1
LUYE01000034.1_11@GCA_001602645.1,GCA_001602645.1,newDdlB,-,9.399999999999999e-41,152.6,0.0,1.3e-40,152.1,0.0,1.1,1,0,0,1,1,1,1
JALNLN010000001.1_32@GCA_023267855.1,GCA_023267855.1,newDdlB,-,1.1e-40,152.4,0.0,2.1e-40,151.5,0.0,1.4,1,0,0,1,1,1,1
MBU1031259.1@GCA_018817005.1,GCA_018817005.1,newDdlB,-,3.8e-40,150.6,0.1,4.7e-40,150.3,0.1,1.1,1,0,0,1,1,1,1
JADGNG010000070.1_59@GCA_017883585.1,GCA_017883585.1,newDdlB,-,5.9e-40,150.0,0.0,9.7e-40,149.2,0.0,1.3,1,1,0,1,1,1,1
HIH77522.1@GCA_013329575.1,GCA_013329575.1,newDdlB,-,7.2e-40,149.7,0.0,9.1e-40,149.3,0.0,1.1,1,0,0,1,1,1,1
WOYO01000075.1_33@GCA_011620765.1,GCA_011620765.1,newDdlB,-,7.9e-40,149.5,0.1,1.0000000000000001e-39,149.2,0.1,1.1,1,0,0,1,1,1,1
MBW2989396.1@GCA_019322475.1,GCA_019322475.1,newDdlB,-,8.7e-40,149.4,0.0,1.1e-39,149.1,0.0,1.1,1,0,0,1,1,1,1
HII64603.1@GCA_013330825.1,GCA_013330825.1,newDdlB,-,9.8e-40,149.2,0.0,1.3e-39,148.8,0.0,1.0,1,0,0,1,1,1,1
HII07245.1@GCA_013329455.1,GCA_013329455.1,newDdlB,-,1.0000000000000001e-39,149.2,0.0,1.3999999999999999e-39,148.7,0.0,1.1,1,0,0,1,1,1,1
MBN2014220.1@GCA_016931955.1,GCA_016931955.1,newDdlB,-,1.1e-39,149.1,0.0,1.6e-39,148.5,0.0,1.2,1,0,0,1,1,1,1
JALNKM010000010.1_18@GCA_023268155.1,GCA_023268155.1,newDdlB,-,1.1e-39,149.0,0.0,2.0000000000000002e-39,148.2,0.0,1.4,1,0,0,1,1,1,1
MBW2989395.1@GCA_019322475.1,GCA_019322475.1,newDdlB,-,3e-39,147.7,0.0,4.0000000000000004e-39,147.2,0.0,1.0,1,0,0,1,1,1,1
JAHPZE010000006.1_67@GCA_019058365.1,GCA_019058365.1,newDdlB,-,7.799999999999999e-39,146.3,0.0,1.3e-38,145.5,0.0,1.4,1,0,0,1,1,1,1
JAHPYZ010000022.1_14@GCA_019058425.1,GCA_019058425.1,newDdlB,-,8.2e-39,146.2,0.0,6.500000000000001e-38,143.2,0.0,2.0,2,0,0,2,2,1,1
MCP8323539.1@GCA_024256165.1,GCA_024256165.1,newDdlB,-,8.4e-39,146.2,0.0,1.3e-38,145.5,0.0,1.3,1,1,0,1,1,1,1
WP_066957120.1@GCF_001571405.1,GCF_001571405.1,newDdlB,-,1.7e-38,145.1,0.0,2.8e-38,144.5,0.0,1.2,1,0,0,1,1,1,1
PKK85529.1@GCA_002838935.1,GCA_002838935.1,newDdlB,-,2e-38,144.9,0.0,2.7e-38,144.5,0.0,1.1,1,0,0,1,1,1,1
OLS18731.1@GCA_001940665.1,GCA_001940665.1,newDdlB,-,2.2e-38,144.8,0.0,3.4e-38,144.2,0.0,1.2,1,0,0,1,1,1,1
JAJGBK010000001.1_11@GCA_020696975.1,GCA_020696975.1,newDdlB,-,3.4e-38,144.2,0.0,5.4e-38,143.5,0.0,1.2,1,0,0,1,1,1,1
MCF3652662.1@GCA_021323375.2,GCA_021323375.2,newDdlB,-,3.7e-38,144.0,0.0,5.6e-38,143.5,0.0,1.2,1,0,0,1,1,1,1
JAEOSI010000186.1_1@GCA_016840425.1,GCA_016840425.1,newDdlB,-,3.9000000000000004e-38,144.0,0.0,5.2e-38,143.6,0.0,1.2,1,0,0,1,1,1,1
MCP8304190.1@GCA_024256285.1,GCA_024256285.1,newDdlB,-,5e-38,143.6,0.0,7.700000000000001e-38,143.0,0.0,1.2,1,0,0,1,1,1,1
RJS70715.1@GCA_003601795.1,GCA_003601795.1,newDdlB,-,5.2e-38,143.6,0.0,8.200000000000001e-38,142.9,0.0,1.2,1,0,0,1,1,1,1
JAHFKB010000003.1_37@GCA_023245565.1,GCA_023245565.1,newDdlB,-,5.5e-38,143.5,1.1,6.8e-38,143.2,1.1,1.0,1,0,0,1,1,1,1
MCL7393904.1@GCA_023539495.1,GCA_023539495.1,newDdlB,-,5.5e-38,143.5,0.0,8.300000000000001e-38,142.9,0.0,1.2,1,0,0,1,1,1,1
JALNJX010000002.1_47@GCA_023268255.1,GCA_023268255.1,newDdlB,-,6.8e-38,143.2,0.0,1e-37,142.6,0.0,1.2,1,0,0,1,1,1,1
DAYL01000023.1_77@GCA_002508705.1,GCA_002508705.1,newDdlB,-,9.1e-38,142.8,0.0,1.4e-37,142.2,0.0,1.2,1,0,0,1,1,1,1
JAEOUO010000002.1_89@GCA_016839265.1,GCA_016839265.1,newDdlB,-,1.5e-37,142.1,0.0,2.3e-37,141.5,0.0,1.2,1,0,0,1,1,1,1
HDS46132.1@GCA_011049045.1,GCA_011049045.1,newDdlB,-,1.6e-37,141.9,0.0,2.4e-37,141.4,0.0,1.2,1,0,0,1,1,1,1
DASQ01000049.1_7@GCA_002503885.1,GCA_002503885.1,newDdlB,-,1.8e-37,141.8,0.0,2.6000000000000002e-37,141.3,0.0,1.2,1,0,0,1,1,1,1
NVM34847.1@GCA_013375485.1,GCA_013375485.1,newDdlB,-,2.1e-37,141.6,0.0,3.9e-37,140.7,0.0,1.3,1,0,0,1,1,1,1
DAXT01000021.1_75@GCA_002506535.1,GCA_002506535.1,newDdlB,-,5.3e-37,140.3,0.0,7.3000000000000005e-37,139.8,0.0,1.1,1,0,0,1,1,1,1
MBN1762581.1@GCA_016930255.1,GCA_016930255.1,newDdlB,-,5.5e-37,140.2,0.0,8.9e-37,139.5,0.0,1.2,1,0,0,1,1,1,1
MPOY01000301.1_3@GCA_001896715.1,GCA_001896715.1,newDdlB,-,5.9000000000000005e-37,140.1,0.0,8.8e-37,139.5,0.0,1.2,1,0,0,1,1,1,1
WP_250986870.1@GCF_023702065.1,GCF_023702065.1,newDdlB,-,6.3e-37,140.0,0.0,9.2e-37,139.5,0.0,1.2,1,0,0,1,1,1,1
JAHLWX010000003.1_65@GCA_019057675.1,GCA_019057675.1,newDdlB,-,6.4e-37,140.0,0.0,9.9e-37,139.4,0.0,1.2,1,0,0,1,1,1,1
MBE0516475.1@GCA_014859735.1,GCA_014859735.1,newDdlB,-,7.8e-37,139.7,0.0,1.3e-36,139.0,0.0,1.3,1,0,0,1,1,1,1
JAEOSU010000070.1_36@GCA_016840165.1,GCA_016840165.1,newDdlB,-,8.8e-37,139.5,0.0,1.5e-36,138.8,0.0,1.3,1,0,0,1,1,1,1
WP_256621548.1@GCF_024500045.1,GCF_024500045.1,newDdlB,-,9.4e-37,139.4,0.0,1.5e-36,138.8,0.0,1.2,1,0,0,1,1,1,1
DYFG01000075.1_6@GCA_020725315.1,GCA_020725315.1,newDdlB,-,9.9e-37,139.4,0.0,1.6e-36,138.7,0.0,1.2,1,0,0,1,1,1,1
AFV23612.1@GCA_000306725.1,GCA_000306725.1,newDdlB,-,1.2e-36,139.1,0.0,1.9000000000000002e-36,138.4,0.0,1.2,1,0,0,1,1,1,1
MCS7132480.1@GCA_025059415.1,GCA_025059415.1,newDdlB,-,1.2e-36,139.1,0.0,1.8e-36,138.5,0.0,1.2,1,0,0,1,1,1,1
MBN2567552.1@GCA_016935985.1,GCA_016935985.1,newDdlB,-,1.4e-36,138.8,0.0,1.7e-36,138.6,0.0,1.1,1,0,0,1,1,1,1
JAHDQM010000016.1_1@GCA_018433835.1,GCA_018433835.1,newDdlB,-,2e-36,138.4,0.0,2.9999999999999998e-36,137.8,0.0,1.1,1,0,0,1,1,1,1
RLI47351.1@GCA_003662765.1,GCA_003662765.1,newDdlB,-,2.8e-36,137.9,0.1,2.9999999999999998e-36,137.8,0.1,1.0,1,0,0,1,1,1,1
JAEOTP010000007.1_132@GCA_016839765.1,GCA_016839765.1,newDdlB,-,2.8e-36,137.9,0.0,5.1000000000000004e-36,137.0,0.0,1.4,1,0,0,1,1,1,1
JAHPYY010000135.1_1@GCA_019058515.1,GCA_019058515.1,newDdlB,-,2.9999999999999998e-36,137.8,0.0,5.9999999999999996e-36,136.8,0.0,1.4,1,0,0,1,1,1,1
DAKU01000163.1_5@GCA_002508425.1,GCA_002508425.1,newDdlB,-,3.2e-36,137.7,0.0,5.3000000000000005e-36,137.0,0.0,1.2,1,0,0,1,1,1,1
JAHFLT010000033.1_1@GCA_023264635.1,GCA_023264635.1,newDdlB,-,3.3e-36,137.6,0.2,4e-36,137.4,0.2,1.1,1,0,0,1,1,1,1
MCS7125579.1@GCA_025058515.1,GCA_025058515.1,newDdlB,-,3.7e-36,137.5,0.0,7.8e-36,136.4,0.0,1.5,2,0,0,2,2,1,1
MPPA01000009.1_39@GCA_001896725.1,GCA_001896725.1,newDdlB,-,4.2000000000000005e-36,137.3,0.0,6.6e-36,136.6,0.0,1.3,1,0,0,1,1,1,1
MBC7086810.1@GCA_014361205.1,GCA_014361205.1,newDdlB,-,5.2e-36,137.0,0.0,8.3e-36,136.3,0.0,1.2,1,0,0,1,1,1,1
MBY9003653.1@GCA_019894955.1,GCA_019894955.1,newDdlB,-,5.8e-36,136.8,0.0,9.300000000000001e-36,136.2,0.0,1.3,1,0,0,1,1,1,1
WP_014867670.1@GCF_000304355.2,GCF_000304355.2,newDdlB,-,5.9999999999999996e-36,136.8,0.0,8.999999999999999e-36,136.2,0.0,1.2,1,0,0,1,1,1,1
NVM44520.1@GCA_013375475.1,GCA_013375475.1,newDdlB,-,6.1e-36,136.8,0.0,1e-35,136.0,0.0,1.3,1,0,0,1,1,1,1
WP_209682057.1@GCF_017874375.1,GCF_017874375.1,newDdlB,-,6.300000000000001e-36,136.7,0.0,9.6e-36,136.1,0.0,1.2,1,0,0,1,1,1,1
WP_015325488.1@GCF_000328665.1,GCF_000328665.1,newDdlB,-,8.2e-36,136.4,0.0,1.3e-35,135.6,0.0,1.2,1,0,0,1,1,1,1
WP_094227225.1@GCF_002243045.1,GCF_002243045.1,newDdlB,-,1.1e-35,135.9,0.0,1.6999999999999999e-35,135.3,0.0,1.2,1,0,0,1,1,1,1
LFRN01000068.1_10@GCA_001512375.1,GCA_001512375.1,newDdlB,-,1.1999999999999999e-35,135.8,0.0,1.7999999999999998e-35,135.2,0.0,1.2,1,0,0,1,1,1,1
DAFR01000125.1_2@GCA_002497965.1,GCA_002497965.1,newDdlB,-,1.3e-35,135.7,0.0,1.7999999999999998e-35,135.2,0.0,1.1,1,0,0,1,1,1,1
MCC7575303.1@GCA_020854785.1,GCA_020854785.1,newDdlB,-,1.4e-35,135.6,0.0,2.2e-35,134.9,0.0,1.2,1,0,0,1,1,1,1
MBO3801611.1@GCA_017601145.1,GCA_017601145.1,newDdlB,-,1.5e-35,135.5,0.2,4.4e-35,133.9,0.2,1.7,1,1,0,1,1,1,1
OPY19727.1@GCA_002067275.1,GCA_002067275.1,newDdlB,-,1.5e-35,135.4,0.0,2.5e-35,134.7,0.0,1.2,1,0,0,1,1,1,1
WP_048122360.1@GCF_000969905.1,GCF_000969905.1,newDdlB,-,2e-35,135.1,0.0,3e-35,134.5,0.0,1.2,1,0,0,1,1,1,1
JADQBY010000004.1_41@GCA_016278385.1,GCA_016278385.1,newDdlB,-,2.1e-35,135.0,0.0,3.5e-35,134.3,0.0,1.3,1,0,0,1,1,1,1
JADQBZ010000002.1_352@GCA_016278365.1,GCA_016278365.1,newDdlB,-,2.3e-35,134.9,0.0,3.7999999999999996e-35,134.2,0.0,1.2,1,0,0,1,1,1,1
NHJ21484.1@GCA_011364925.1,GCA_011364925.1,newDdlB,-,2.6e-35,134.7,0.0,4.7e-35,133.9,0.0,1.3,1,0,0,1,1,1,1
MBS3100223.1@GCA_018303755.1,GCA_018303755.1,newDdlB,-,3e-35,134.5,0.0,6.699999999999999e-35,133.3,0.0,1.5,1,1,0,1,1,1,1
JAJPHT010000046.1_56@GCA_021325135.1,GCA_021325135.1,newDdlB,-,3.9e-35,134.1,0.0,4.899999999999999e-35,133.8,0.0,1.1,1,0,0,1,1,1,1
MCC7566557.1@GCA_020854755.1,GCA_020854755.1,newDdlB,-,5.9e-35,133.5,0.0,8.9e-35,133.0,0.0,1.2,1,0,0,1,1,1,1
OGJ15465.1@GCA_001786395.1,GCA_001786395.1,newDdlB,-,6.5e-35,133.4,0.0,9.4e-35,132.9,0.0,1.1,1,0,0,1,1,1,1
WP_011032997.1@GCF_000970205.1,GCF_000970205.1,newDdlB,-,8.099999999999999e-35,133.1,0.0,1.2e-34,132.5,0.0,1.2,1,0,0,1,1,1,1
NYT06221.1@GCA_013415665.1,GCA_013415665.1,newDdlB,-,8.599999999999999e-35,133.0,0.0,1.3e-34,132.4,0.0,1.2,1,0,0,1,1,1,1
MBD3216089.1@GCA_014730295.1,GCA_014730295.1,newDdlB,-,1.3e-34,132.4,0.0,2.1e-34,131.7,0.0,1.2,1,0,0,1,1,1,1
JAEORV010000413.1_1@GCA_016840695.1,GCA_016840695.1,newDdlB,-,1.6e-34,132.1,0.0,3e-34,131.2,0.0,1.4,1,0,0,1,1,1,1
JALNJK010000007.1_2@GCA_023268355.1,GCA_023268355.1,newDdlB,-,1.9e-34,131.9,0.0,2.7e-34,131.4,0.0,1.2,1,0,0,1,1,1,1
